rate_plan_id,room_type_id,plan_type,name,price_delta,currency,cancellation_window_hours,cancellation_penalty_pct,includes_breakfast,min_stay_nights,status,updated_at
rtp_03f3bba4,rmt_ac9a1c90,half_board,Half Board,481.37,LKR,48,0,1,1,active,2026-08-18T10:00:00+05:30
rtp_853ec50f,rmt_ac9a1c90,non_refundable,Non Refundable,-267.43,LKR,0,100,0,1,active,2026-08-18T10:00:00+05:30
rtp_3b87cc0f,rmt_5a9c0630,full_board,Full Board,958.47,LKR,24,25,1,1,active,2026-08-18T10:00:00+05:30
rtp_33d157a2,rmt_5a9c0630,refundable,Refundable,410.77,LKR,72,25,0,1,active,2026-08-18T10:00:00+05:30
rtp_a681032c,rmt_2388e4fc,full_board,Full Board,1317.90,LKR,72,25,1,1,active,2026-08-18T10:00:00+05:30
rtp_62796dcc,rmt_2388e4fc,long_stay,Long Stay,-706.02,LKR,24,25,0,3,active,2026-08-18T10:00:00+05:30
rtp_c853ed82,rmt_06acc632,half_board,Half Board,2061.21,LKR,48,25,1,1,active,2026-08-18T10:00:00+05:30
rtp_d01015f8,rmt_06acc632,long_stay,Long Stay,-1717.68,LKR,24,0,0,3,active,2026-08-18T10:00:00+05:30
rtp_7ccb2e86,rmt_c5ff567c,non_refundable,Non Refundable,-1431.40,LKR,0,100,0,1,active,2026-08-18T10:00:00+05:30
rtp_287e2904,rmt_c5ff567c,refundable,Refundable,1717.68,LKR,48,0,0,1,active,2026-08-18T10:00:00+05:30
rtp_d0d91f8c,rmt_47b9982c,non_refundable,Non Refundable,-1832.19,LKR,0,100,0,1,active,2026-08-18T10:00:00+05:30
rtp_bd628c35,rmt_47b9982c,long_stay,Long Stay,-2748.29,LKR,24,0,0,3,active,2026-08-18T10:00:00+05:30
rtp_6bcdb6e9,rmt_ffd0d6b1,non_refundable,Non Refundable,-2519.26,LKR,0,100,0,1,active,2026-08-18T10:00:00+05:30
rtp_fdbd9a67,rmt_ffd0d6b1,full_board,Full Board,7053.94,LKR,24,10,1,1,active,2026-08-18T10:00:00+05:30
rtp_2f5d11b4,rmt_b4ed94c8,non_refundable,Non Refundable,-732.99,LKR,0,100,0,1,active,2026-08-18T10:00:00+05:30
rtp_eaa4eb23,rmt_b4ed94c8,full_board,Full Board,2052.36,LKR,48,25,1,1,active,2026-08-18T10:00:00+05:30
rtp_142747d5,rmt_b04df287,breakfast_included,Breakfast Included,732.99,LKR,72,0,1,1,active,2026-08-18T10:00:00+05:30
rtp_fae8e90b,rmt_b04df287,half_board,Half Board,1649.22,LKR,48,0,1,1,active,2026-08-18T10:00:00+05:30
rtp_603cd8a7,rmt_d2524d3b,long_stay,Long Stay,-1759.17,LKR,24,0,0,3,active,2026-08-18T10:00:00+05:30
rtp_33a22bda,rmt_d2524d3b,non_refundable,Non Refundable,-1172.78,LKR,0,100,0,1,active,2026-08-18T10:00:00+05:30
rtp_3e504832,rmt_585c4ce8,long_stay,Long Stay,-2418.85,LKR,72,25,0,3,active,2026-08-18T10:00:00+05:30
rtp_48aa1686,rmt_585c4ce8,half_board,Half Board,2902.62,LKR,24,0,1,1,active,2026-08-18T10:00:00+05:30
rtp_2db9868a,rmt_9f858e23,long_stay,Long Stay,-536.67,LKR,24,25,0,3,active,2026-08-18T10:00:00+05:30
rtp_d2b15b03,rmt_9f858e23,full_board,Full Board,1001.78,LKR,48,10,1,1,active,2026-08-18T10:00:00+05:30
rtp_b918e050,rmt_3d20e0d7,full_board,Full Board,1252.22,LKR,24,10,1,1,active,2026-08-18T10:00:00+05:30
rtp_12c52869,rmt_3d20e0d7,long_stay,Long Stay,-670.83,LKR,24,25,0,3,active,2026-08-18T10:00:00+05:30
rtp_7827b86d,rmt_a61b0ab3,full_board,Full Board,1602.84,LKR,24,25,1,1,active,2026-08-18T10:00:00+05:30
rtp_07544328,rmt_a61b0ab3,breakfast_included,Breakfast Included,457.96,LKR,72,25,1,1,active,2026-08-18T10:00:00+05:30
rtp_f1a8a7ca,rmt_276b64cd,long_stay,Long Stay,-1180.67,LKR,48,0,0,3,active,2026-08-18T10:00:00+05:30
rtp_b8c524e6,rmt_276b64cd,non_refundable,Non Refundable,-787.11,LKR,0,100,0,1,active,2026-08-18T10:00:00+05:30
rtp_38f90f6d,rmt_2e485666,half_board,Half Board,1047.63,LKR,48,10,1,1,active,2026-08-18T10:00:00+05:30
rtp_018e3ab0,rmt_2e485666,refundable,Refundable,698.42,LKR,48,10,0,1,active,2026-08-18T10:00:00+05:30
rtp_efe1f417,rmt_02a13c4d,non_refundable,Non Refundable,-727.52,LKR,0,100,0,1,active,2026-08-18T10:00:00+05:30
rtp_e67f3099,rmt_02a13c4d,refundable,Refundable,873.03,LKR,24,25,0,1,active,2026-08-18T10:00:00+05:30
rtp_03887999,rmt_066230cc,breakfast_included,Breakfast Included,744.98,LKR,24,10,1,1,active,2026-08-18T10:00:00+05:30
rtp_d51238f9,rmt_066230cc,half_board,Half Board,1676.21,LKR,72,0,1,1,active,2026-08-18T10:00:00+05:30
rtp_02725f6b,rmt_d03da3b4,refundable,Refundable,1536.53,LKR,48,25,0,1,active,2026-08-18T10:00:00+05:30
rtp_1825bd50,rmt_d03da3b4,non_refundable,Non Refundable,-1280.44,LKR,0,100,0,1,active,2026-08-18T10:00:00+05:30
rtp_39e29bf7,rmt_798b7d41,long_stay,Long Stay,-2272.56,LKR,48,10,0,3,active,2026-08-18T10:00:00+05:30
rtp_af14bfab,rmt_798b7d41,breakfast_included,Breakfast Included,1212.03,LKR,72,25,1,1,active,2026-08-18T10:00:00+05:30
rtp_e5b09910,rmt_fcdfb4e0,long_stay,Long Stay,-2840.70,LKR,48,25,0,3,active,2026-08-18T10:00:00+05:30
rtp_7b5ee375,rmt_fcdfb4e0,non_refundable,Non Refundable,-1893.80,LKR,0,100,0,1,active,2026-08-18T10:00:00+05:30
rtp_7aaf629e,rmt_1993184f,breakfast_included,Breakfast Included,1939.25,LKR,72,0,1,1,active,2026-08-18T10:00:00+05:30
rtp_0f2f5739,rmt_1993184f,full_board,Full Board,6787.38,LKR,72,25,1,1,active,2026-08-18T10:00:00+05:30
rtp_b1ca33ff,rmt_5a2a6fbb,refundable,Refundable,3999.70,LKR,48,10,0,1,active,2026-08-18T10:00:00+05:30
rtp_5ebd88c5,rmt_5a2a6fbb,long_stay,Long Stay,-4999.63,LKR,24,25,0,3,active,2026-08-18T10:00:00+05:30
rtp_3c3189e6,rmt_575a1552,non_refundable,Non Refundable,-1217.60,LKR,0,100,0,1,active,2026-08-18T10:00:00+05:30
rtp_ef90aa85,rmt_575a1552,breakfast_included,Breakfast Included,974.08,LKR,24,10,1,1,active,2026-08-18T10:00:00+05:30
rtp_fb721e92,rmt_2a318b8b,long_stay,Long Stay,-2282.99,LKR,24,25,0,3,active,2026-08-18T10:00:00+05:30
rtp_381c05c3,rmt_2a318b8b,breakfast_included,Breakfast Included,1217.60,LKR,24,25,1,1,active,2026-08-18T10:00:00+05:30
rtp_abee20b0,rmt_1936f8b0,half_board,Half Board,3506.68,LKR,48,10,1,1,active,2026-08-18T10:00:00+05:30
rtp_ab82cb78,rmt_1936f8b0,non_refundable,Non Refundable,-1948.16,LKR,0,100,0,1,active,2026-08-18T10:00:00+05:30
rtp_c946da14,rmt_45e23275,half_board,Half Board,4821.68,LKR,72,25,1,1,active,2026-08-18T10:00:00+05:30
rtp_3266338a,rmt_45e23275,long_stay,Long Stay,-4018.07,LKR,24,10,0,3,active,2026-08-18T10:00:00+05:30
rtp_695d814c,rmt_9ab2b6fb,half_board,Half Board,2754.33,LKR,48,0,1,1,active,2026-08-18T10:00:00+05:30
rtp_224c2991,rmt_9ab2b6fb,breakfast_included,Breakfast Included,1224.15,LKR,48,0,1,1,active,2026-08-18T10:00:00+05:30
rtp_ac8c76b3,rmt_6ec0c5e2,non_refundable,Non Refundable,-1912.73,LKR,0,100,0,1,active,2026-08-18T10:00:00+05:30
rtp_43ae24a2,rmt_6ec0c5e2,breakfast_included,Breakfast Included,1530.18,LKR,24,0,1,1,active,2026-08-18T10:00:00+05:30
rtp_18f40ad4,rmt_6c818289,full_board,Full Board,6855.22,LKR,48,10,1,1,active,2026-08-18T10:00:00+05:30
rtp_594310b7,rmt_6c818289,breakfast_included,Breakfast Included,1958.64,LKR,48,0,1,1,active,2026-08-18T10:00:00+05:30
rtp_57cb749a,rmt_92dd27a3,half_board,Half Board,6059.53,LKR,24,25,1,1,active,2026-08-18T10:00:00+05:30
rtp_3cdeb8f8,rmt_92dd27a3,breakfast_included,Breakfast Included,2693.12,LKR,72,0,1,1,active,2026-08-18T10:00:00+05:30
rtp_0be34a8d,rmt_8919fc46,refundable,Refundable,819.87,LKR,48,25,0,1,active,2026-08-18T10:00:00+05:30
rtp_97c7c696,rmt_8919fc46,half_board,Half Board,1229.81,LKR,24,0,1,1,active,2026-08-18T10:00:00+05:30
rtp_ae0e1877,rmt_bffdc2e6,half_board,Half Board,1537.26,LKR,24,0,1,1,active,2026-08-18T10:00:00+05:30
rtp_8e4c9489,rmt_bffdc2e6,breakfast_included,Breakfast Included,683.23,LKR,24,0,1,1,active,2026-08-18T10:00:00+05:30
rtp_b4484368,rmt_f3ccf019,breakfast_included,Breakfast Included,874.53,LKR,48,25,1,1,active,2026-08-18T10:00:00+05:30
rtp_cd245001,rmt_f3ccf019,non_refundable,Non Refundable,-1093.17,LKR,0,100,0,1,active,2026-08-18T10:00:00+05:30
rtp_85e77bed,rmt_93930eb7,breakfast_included,Breakfast Included,1202.48,LKR,48,10,1,1,active,2026-08-18T10:00:00+05:30
rtp_9eca3d7f,rmt_93930eb7,long_stay,Long Stay,-2254.66,LKR,48,10,0,3,active,2026-08-18T10:00:00+05:30
rtp_c182be3e,rmt_e44b3207,breakfast_included,Breakfast Included,242.73,NPR,72,0,1,1,active,2026-08-18T10:00:00+05:30
rtp_0118c9f3,rmt_e44b3207,refundable,Refundable,364.10,NPR,72,0,0,1,active,2026-08-18T10:00:00+05:30
rtp_85b5d0fe,rmt_c1a1484c,full_board,Full Board,1061.94,NPR,24,10,1,1,active,2026-08-18T10:00:00+05:30
rtp_5ab93df1,rmt_c1a1484c,long_stay,Long Stay,-568.90,NPR,24,0,0,3,active,2026-08-18T10:00:00+05:30
rtp_5db29a24,rmt_b9e9619a,full_board,Full Board,1359.29,NPR,72,10,1,1,active,2026-08-18T10:00:00+05:30
rtp_4877ad00,rmt_b9e9619a,refundable,Refundable,582.55,NPR,48,0,0,1,active,2026-08-18T10:00:00+05:30
rtp_5f9c9d0a,rmt_40250c2d,non_refundable,Non Refundable,-667.51,NPR,0,100,0,1,active,2026-08-18T10:00:00+05:30
rtp_e12e97ab,rmt_40250c2d,breakfast_included,Breakfast Included,534.01,NPR,48,25,1,1,active,2026-08-18T10:00:00+05:30
rtp_7e1a2865,rmt_4f9e0577,full_board,Full Board,852.40,NPR,24,10,1,1,active,2026-08-18T10:00:00+05:30
rtp_1d5ea8cf,rmt_4f9e0577,long_stay,Long Stay,-456.64,NPR,48,0,0,3,active,2026-08-18T10:00:00+05:30
rtp_52e0734a,rmt_17786d31,full_board,Full Board,1065.50,NPR,24,0,1,1,active,2026-08-18T10:00:00+05:30
rtp_020cfabf,rmt_17786d31,breakfast_included,Breakfast Included,304.43,NPR,24,10,1,1,active,2026-08-18T10:00:00+05:30
rtp_17ad1a9e,rmt_ce0d150b,non_refundable,Non Refundable,-487.08,NPR,0,100,0,1,active,2026-08-18T10:00:00+05:30
rtp_80baff90,rmt_ce0d150b,refundable,Refundable,584.50,NPR,72,25,0,1,active,2026-08-18T10:00:00+05:30
rtp_a0b12c04,rmt_abd28887,full_board,Full Board,1875.27,NPR,48,0,1,1,active,2026-08-18T10:00:00+05:30
rtp_d54f906d,rmt_abd28887,non_refundable,Non Refundable,-669.74,NPR,0,100,0,1,active,2026-08-18T10:00:00+05:30
rtp_38a0127d,rmt_dc653562,non_refundable,Non Refundable,-266.75,NPR,0,100,0,1,active,2026-08-18T10:00:00+05:30
rtp_a87dcc6b,rmt_dc653562,long_stay,Long Stay,-400.12,NPR,24,25,0,3,active,2026-08-18T10:00:00+05:30
rtp_201d2add,rmt_7c698f68,half_board,Half Board,600.18,NPR,72,25,1,1,active,2026-08-18T10:00:00+05:30
rtp_5cf59bc3,rmt_7c698f68,long_stay,Long Stay,-500.15,NPR,72,25,0,3,active,2026-08-18T10:00:00+05:30
rtp_e270136f,rmt_51187086,long_stay,Long Stay,-640.19,NPR,24,0,0,3,active,2026-08-18T10:00:00+05:30
rtp_9eacd76e,rmt_51187086,non_refundable,Non Refundable,-426.80,NPR,0,100,0,1,active,2026-08-18T10:00:00+05:30
rtp_d46ef3bc,rmt_2a8aa24f,non_refundable,Non Refundable,-586.84,NPR,0,100,0,1,active,2026-08-18T10:00:00+05:30
rtp_a66b5618,rmt_2a8aa24f,breakfast_included,Breakfast Included,469.48,NPR,24,25,1,1,active,2026-08-18T10:00:00+05:30
rtp_07a926ec,rmt_f1cc0d66,half_board,Half Board,1167.54,NPR,72,10,1,1,active,2026-08-18T10:00:00+05:30
rtp_96a144e4,rmt_f1cc0d66,long_stay,Long Stay,-972.95,NPR,24,10,0,3,active,2026-08-18T10:00:00+05:30
rtp_4247e63d,rmt_bc554dab,long_stay,Long Stay,-1216.18,NPR,24,0,0,3,active,2026-08-18T10:00:00+05:30
rtp_3b80bcf9,rmt_bc554dab,full_board,Full Board,2270.21,NPR,72,25,1,1,active,2026-08-18T10:00:00+05:30
rtp_39d4d3a2,rmt_b281f5c6,breakfast_included,Breakfast Included,830.25,NPR,48,25,1,1,active,2026-08-18T10:00:00+05:30
rtp_7a2adb39,rmt_b281f5c6,half_board,Half Board,1868.06,NPR,48,25,1,1,active,2026-08-18T10:00:00+05:30
rtp_28f01d4c,rmt_8f5a5270,full_board,Full Board,3995.57,NPR,24,25,1,1,active,2026-08-18T10:00:00+05:30
rtp_f9a2e921,rmt_8f5a5270,refundable,Refundable,1712.39,NPR,24,0,0,1,active,2026-08-18T10:00:00+05:30
rtp_bb95421c,rmt_34c4a125,long_stay,Long Stay,-1070.20,NPR,72,0,0,3,active,2026-08-18T10:00:00+05:30
rtp_5f9461be,rmt_34c4a125,breakfast_included,Breakfast Included,570.77,NPR,48,10,1,1,active,2026-08-18T10:00:00+05:30
rtp_4dd7777d,rmt_42d4a7b7,long_stay,Long Stay,-1337.75,NPR,72,25,0,3,active,2026-08-18T10:00:00+05:30
rtp_8d3177e9,rmt_42d4a7b7,refundable,Refundable,1070.20,NPR,48,10,0,1,active,2026-08-18T10:00:00+05:30
rtp_cbd273cd,rmt_2e83c7aa,refundable,Refundable,1369.86,NPR,72,10,0,1,active,2026-08-18T10:00:00+05:30
rtp_a1a7727b,rmt_2e83c7aa,full_board,Full Board,3196.33,NPR,48,25,1,1,active,2026-08-18T10:00:00+05:30
rtp_e812d88e,rmt_722e56d5,refundable,Refundable,1883.55,NPR,24,0,0,1,active,2026-08-18T10:00:00+05:30
rtp_3e2bf3b3,rmt_722e56d5,breakfast_included,Breakfast Included,1255.70,NPR,72,0,1,1,active,2026-08-18T10:00:00+05:30
rtp_844e6699,rmt_51d3ffc0,breakfast_included,Breakfast Included,124.90,NPR,48,10,1,1,active,2026-08-18T10:00:00+05:30
rtp_a67f9390,rmt_51d3ffc0,half_board,Half Board,281.04,NPR,48,10,1,1,active,2026-08-18T10:00:00+05:30
rtp_1bc24430,rmt_f67eaf75,full_board,Full Board,546.46,NPR,24,0,1,1,active,2026-08-18T10:00:00+05:30
rtp_8f31d250,rmt_f67eaf75,half_board,Half Board,351.30,NPR,24,0,1,1,active,2026-08-18T10:00:00+05:30
rtp_ba3829c4,rmt_be50afe4,full_board,Full Board,699.47,NPR,24,10,1,1,active,2026-08-18T10:00:00+05:30
rtp_d8a2ac5d,rmt_be50afe4,breakfast_included,Breakfast Included,199.85,NPR,24,10,1,1,active,2026-08-18T10:00:00+05:30
rtp_6cac7b1d,rmt_dfac7623,refundable,Refundable,412.19,NPR,72,0,0,1,active,2026-08-18T10:00:00+05:30
rtp_854b7278,rmt_dfac7623,breakfast_included,Breakfast Included,274.79,NPR,24,10,1,1,active,2026-08-18T10:00:00+05:30
rtp_3946cfe9,rmt_46356f5b,half_board,Half Board,550.79,NPR,48,0,1,1,active,2026-08-18T10:00:00+05:30
rtp_47a90ceb,rmt_46356f5b,long_stay,Long Stay,-458.99,NPR,48,25,0,3,active,2026-08-18T10:00:00+05:30
rtp_b6903af7,rmt_de90b723,half_board,Half Board,688.48,NPR,48,0,1,1,active,2026-08-18T10:00:00+05:30
rtp_ccb99352,rmt_de90b723,full_board,Full Board,1070.97,NPR,24,0,1,1,active,2026-08-18T10:00:00+05:30
rtp_c2ec6e13,rmt_4bc5f5a8,non_refundable,Non Refundable,-489.59,NPR,0,100,0,1,active,2026-08-18T10:00:00+05:30
rtp_2437ecfa,rmt_4bc5f5a8,refundable,Refundable,587.51,NPR,48,10,0,1,active,2026-08-18T10:00:00+05:30
rtp_4645f6c6,rmt_d525547c,breakfast_included,Breakfast Included,538.55,NPR,24,0,1,1,active,2026-08-18T10:00:00+05:30
rtp_846849b9,rmt_d525547c,half_board,Half Board,1211.73,NPR,72,10,1,1,active,2026-08-18T10:00:00+05:30
rtp_4a735f30,rmt_b80932d3,refundable,Refundable,670.41,NPR,24,0,0,1,active,2026-08-18T10:00:00+05:30
rtp_58ce5475,rmt_b80932d3,non_refundable,Non Refundable,-558.67,NPR,0,100,0,1,active,2026-08-18T10:00:00+05:30
rtp_c36476ad,rmt_7d7c83f2,breakfast_included,Breakfast Included,558.67,NPR,72,25,1,1,active,2026-08-18T10:00:00+05:30
rtp_d87b8165,rmt_7d7c83f2,refundable,Refundable,838.01,NPR,24,0,0,1,active,2026-08-18T10:00:00+05:30
rtp_e8bc325f,rmt_39822fad,long_stay,Long Stay,-7374.50,NPR,24,25,0,3,active,2026-08-18T10:00:00+05:30
rtp_323f5691,rmt_39822fad,non_refundable,Non Refundable,-4916.33,NPR,0,100,0,1,active,2026-08-18T10:00:00+05:30
rtp_5d20d6ac,rmt_f5d7014b,non_refundable,Non Refundable,-1229.08,NPR,0,100,0,1,active,2026-08-18T10:00:00+05:30
rtp_874b6b12,rmt_f5d7014b,full_board,Full Board,3441.43,NPR,72,10,1,1,active,2026-08-18T10:00:00+05:30
rtp_3262705d,rmt_da1d4fb3,refundable,Refundable,623.15,NPR,48,25,0,1,active,2026-08-18T10:00:00+05:30
rtp_9342ba88,rmt_da1d4fb3,non_refundable,Non Refundable,-519.30,NPR,0,100,0,1,active,2026-08-18T10:00:00+05:30
rtp_35b1e24d,rmt_0d2aedd6,non_refundable,Non Refundable,-649.12,NPR,0,100,0,1,active,2026-08-18T10:00:00+05:30
rtp_86de0b82,rmt_0d2aedd6,full_board,Full Board,1817.53,NPR,48,25,1,1,active,2026-08-18T10:00:00+05:30
rtp_9990153f,rmt_95656aa9,half_board,Half Board,1495.57,NPR,72,25,1,1,active,2026-08-18T10:00:00+05:30
rtp_9e625f53,rmt_95656aa9,non_refundable,Non Refundable,-830.87,NPR,0,100,0,1,active,2026-08-18T10:00:00+05:30
rtp_886695bf,rmt_e2915c22,non_refundable,Non Refundable,-1142.45,NPR,0,100,0,1,active,2026-08-18T10:00:00+05:30
rtp_f0551676,rmt_e2915c22,half_board,Half Board,2056.41,NPR,24,25,1,1,active,2026-08-18T10:00:00+05:30
rtp_34ca777a,rmt_f59b8b4f,breakfast_included,Breakfast Included,306.36,NPR,72,0,1,1,active,2026-08-18T10:00:00+05:30
rtp_c4a9acea,rmt_f59b8b4f,full_board,Full Board,1072.27,NPR,72,25,1,1,active,2026-08-18T10:00:00+05:30
rtp_07f6e178,rmt_b726c4f6,breakfast_included,Breakfast Included,382.95,NPR,24,0,1,1,active,2026-08-18T10:00:00+05:30
rtp_30a184a0,rmt_b726c4f6,refundable,Refundable,574.43,NPR,24,10,0,1,active,2026-08-18T10:00:00+05:30
rtp_0f547a80,rmt_67d7c1a1,full_board,Full Board,1715.63,NPR,48,25,1,1,active,2026-08-18T10:00:00+05:30
rtp_8c291d07,rmt_67d7c1a1,half_board,Half Board,1102.90,NPR,48,10,1,1,active,2026-08-18T10:00:00+05:30
rtp_4f1c7050,rmt_33ff52e8,breakfast_included,Breakfast Included,674.00,NPR,24,0,1,1,active,2026-08-18T10:00:00+05:30
rtp_965710b5,rmt_33ff52e8,refundable,Refundable,1011.00,NPR,72,10,0,1,active,2026-08-18T10:00:00+05:30
rtp_f44c73a7,rmt_ca391f47,long_stay,Long Stay,-497.08,BTN,72,25,0,3,active,2026-08-18T10:00:00+05:30
rtp_4dad25ae,rmt_ca391f47,non_refundable,Non Refundable,-331.39,BTN,0,100,0,1,active,2026-08-18T10:00:00+05:30
rtp_adcdd634,rmt_191c3361,long_stay,Long Stay,-621.35,BTN,48,25,0,3,active,2026-08-18T10:00:00+05:30
rtp_f291be3f,rmt_191c3361,full_board,Full Board,1159.86,BTN,48,0,1,1,active,2026-08-18T10:00:00+05:30
rtp_54e0f63a,rmt_5da9bf35,breakfast_included,Breakfast Included,424.18,BTN,24,0,1,1,active,2026-08-18T10:00:00+05:30
rtp_e650bc44,rmt_5da9bf35,long_stay,Long Stay,-795.33,BTN,48,0,0,3,active,2026-08-18T10:00:00+05:30
rtp_f2c2c11e,rmt_cbd96966,half_board,Half Board,1312.30,BTN,72,10,1,1,active,2026-08-18T10:00:00+05:30
rtp_40bc6efb,rmt_cbd96966,full_board,Full Board,2041.35,BTN,48,10,1,1,active,2026-08-18T10:00:00+05:30
rtp_0b86a9d0,rmt_9ec4005b,non_refundable,Non Refundable,-205.17,BTN,0,100,0,1,active,2026-08-18T10:00:00+05:30
rtp_bbf76cfd,rmt_9ec4005b,full_board,Full Board,574.47,BTN,24,25,1,1,active,2026-08-18T10:00:00+05:30
rtp_bebdb976,rmt_e0b40760,full_board,Full Board,718.09,BTN,72,0,1,1,active,2026-08-18T10:00:00+05:30
rtp_5e63eeb0,rmt_e0b40760,half_board,Half Board,461.63,BTN,72,25,1,1,active,2026-08-18T10:00:00+05:30
rtp_e86f591a,rmt_df4528d8,refundable,Refundable,393.92,BTN,24,10,0,1,active,2026-08-18T10:00:00+05:30
rtp_f536c6c5,rmt_df4528d8,non_refundable,Non Refundable,-328.27,BTN,0,100,0,1,active,2026-08-18T10:00:00+05:30
rtp_3dfd0968,rmt_bfd4e8b2,long_stay,Long Stay,-677.05,BTN,24,0,0,3,active,2026-08-18T10:00:00+05:30
rtp_b81bd7d3,rmt_bfd4e8b2,non_refundable,Non Refundable,-451.37,BTN,0,100,0,1,active,2026-08-18T10:00:00+05:30
rtp_e30c71bf,rmt_d3369b73,breakfast_included,Breakfast Included,304.63,BTN,24,25,1,1,active,2026-08-18T10:00:00+05:30
rtp_b5716dfd,rmt_d3369b73,half_board,Half Board,685.41,BTN,48,10,1,1,active,2026-08-18T10:00:00+05:30
rtp_9bdcdd3d,rmt_dbab151d,half_board,Half Board,856.77,BTN,48,0,1,1,active,2026-08-18T10:00:00+05:30
rtp_a65afab5,rmt_dbab151d,non_refundable,Non Refundable,-475.98,BTN,0,100,0,1,active,2026-08-18T10:00:00+05:30
rtp_7184f36b,rmt_ece81fbf,full_board,Full Board,1705.92,BTN,48,0,1,1,active,2026-08-18T10:00:00+05:30
rtp_0f5b45cc,rmt_ece81fbf,refundable,Refundable,731.11,BTN,24,0,0,1,active,2026-08-18T10:00:00+05:30
rtp_1af963dc,rmt_f1db66bc,full_board,Full Board,2345.64,BTN,72,10,1,1,active,2026-08-18T10:00:00+05:30
rtp_2122187f,rmt_f1db66bc,refundable,Refundable,1005.27,BTN,72,25,0,1,active,2026-08-18T10:00:00+05:30
rtp_2dafb1bd,rmt_03a21d7f,full_board,Full Board,282.24,BTN,48,25,1,1,active,2026-08-18T10:00:00+05:30
rtp_8dc6506d,rmt_03a21d7f,long_stay,Long Stay,-151.20,BTN,48,25,0,3,active,2026-08-18T10:00:00+05:30
rtp_683fadbb,rmt_1ddb9e35,breakfast_included,Breakfast Included,560.01,BTN,24,10,1,1,active,2026-08-18T10:00:00+05:30
rtp_863590d7,rmt_1ddb9e35,refundable,Refundable,840.01,BTN,72,10,0,1,active,2026-08-18T10:00:00+05:30
rtp_12392fc8,rmt_45454f4c,full_board,Full Board,2508.83,BTN,48,0,1,1,active,2026-08-18T10:00:00+05:30
rtp_68ea8ce7,rmt_45454f4c,half_board,Half Board,1612.82,BTN,48,0,1,1,active,2026-08-18T10:00:00+05:30
rtp_71d3408d,rmt_c580f9ff,non_refundable,Non Refundable,-1232.01,BTN,0,100,0,1,active,2026-08-18T10:00:00+05:30
rtp_157da3db,rmt_c580f9ff,long_stay,Long Stay,-1848.02,BTN,72,25,0,3,active,2026-08-18T10:00:00+05:30
rtp_c715a3f5,rmt_a03efd9a,half_board,Half Board,485.24,BTN,24,10,1,1,active,2026-08-18T10:00:00+05:30
rtp_3d42de4f,rmt_a03efd9a,breakfast_included,Breakfast Included,215.66,BTN,48,0,1,1,active,2026-08-18T10:00:00+05:30
rtp_74b1781b,rmt_7b136e9b,refundable,Refundable,404.36,BTN,24,0,0,1,active,2026-08-18T10:00:00+05:30
rtp_ef248626,rmt_7b136e9b,full_board,Full Board,943.51,BTN,72,0,1,1,active,2026-08-18T10:00:00+05:30
rtp_5e4748b3,rmt_f6899a89,refundable,Refundable,517.59,BTN,24,0,0,1,active,2026-08-18T10:00:00+05:30
rtp_0c26ecda,rmt_f6899a89,breakfast_included,Breakfast Included,345.06,BTN,48,25,1,1,active,2026-08-18T10:00:00+05:30
rtp_3cf1b0ef,rmt_6ffbe923,half_board,Half Board,1067.52,BTN,48,10,1,1,active,2026-08-18T10:00:00+05:30
rtp_af601b84,rmt_6ffbe923,refundable,Refundable,711.68,BTN,72,0,0,1,active,2026-08-18T10:00:00+05:30
rtp_dc2bbef7,rmt_dcefa882,half_board,Half Board,1041.67,MVR,72,25,1,1,active,2026-08-18T10:00:00+05:30
rtp_e17457f0,rmt_dcefa882,full_board,Full Board,1620.37,MVR,24,10,1,1,active,2026-08-18T10:00:00+05:30
rtp_dc604dc2,rmt_b607fda3,non_refundable,Non Refundable,-723.38,MVR,0,100,0,1,active,2026-08-18T10:00:00+05:30
rtp_37dad528,rmt_b607fda3,refundable,Refundable,868.05,MVR,48,25,0,1,active,2026-08-18T10:00:00+05:30
rtp_005dc4d8,rmt_4a49715e,breakfast_included,Breakfast Included,740.74,MVR,48,0,1,1,active,2026-08-18T10:00:00+05:30
rtp_a03a70f7,rmt_4a49715e,refundable,Refundable,1111.11,MVR,48,25,0,1,active,2026-08-18T10:00:00+05:30
rtp_52dc1754,rmt_9c7873ee,long_stay,Long Stay,-1909.72,MVR,72,10,0,3,active,2026-08-18T10:00:00+05:30
rtp_7b089ac2,rmt_9c7873ee,breakfast_included,Breakfast Included,1018.52,MVR,72,25,1,1,active,2026-08-18T10:00:00+05:30
rtp_35ae9d2e,rmt_40c33495,refundable,Refundable,211.01,MVR,48,25,0,1,active,2026-08-18T10:00:00+05:30
rtp_d1593438,rmt_40c33495,full_board,Full Board,492.35,MVR,72,25,1,1,active,2026-08-18T10:00:00+05:30
rtp_d2dc16f2,rmt_b53f426a,full_board,Full Board,615.44,MVR,72,0,1,1,active,2026-08-18T10:00:00+05:30
rtp_357674a7,rmt_b53f426a,breakfast_included,Breakfast Included,175.84,MVR,72,0,1,1,active,2026-08-18T10:00:00+05:30
rtp_d37d79c0,rmt_b88c287c,refundable,Refundable,337.61,MVR,24,10,0,1,active,2026-08-18T10:00:00+05:30
rtp_9e401211,rmt_b88c287c,non_refundable,Non Refundable,-281.34,MVR,0,100,0,1,active,2026-08-18T10:00:00+05:30
